subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8709,7555,1154,587,234,7321,567,0.03097286565188617,0.02729843910014918,0.0351240182818726,0.4913344887348354,0.4625674799341809,0.5201589979893417,0.7149817295980512,0.5086655112651647,0.5944303797468355,True,True
male,7282,6173,1109,566,232,5941,543,0.037583022841406126,0.03311901288333943,0.04262219918105703,0.4896302975653742,0.4602957953748324,0.5190363908789276,0.7092731829573935,0.5103697024346258,0.5936025170424751,True,True
christian,6671,6068,603,260,133,5935,343,0.02191825972313777,0.018525523793705673,0.025915929536517508,0.5688225538971807,0.5289816989572157,0.6077920807402001,0.6615776081424937,0.4311774461028192,0.5220883534136547,True,True
white,4216,3037,1179,627,226,2811,552,0.07441554165294699,0.0656096425526074,0.08429671231453506,0.4681933842239186,0.43986011235552036,0.49673324980581646,0.735052754982415,0.5318066157760815,0.6171259842519685,True,True
muslim,3556,2724,832,393,142,2582,439,0.052129221732745964,0.04439443833044823,0.061125425329492736,0.5276442307692307,0.4936721889451414,0.561362171356754,0.7345794392523365,0.4723557692307692,0.5749817117776151,True,True
black,2470,1692,778,418,136,1556,360,0.08037825059101655,0.06835406855838069,0.0943035061729961,0.46272493573264784,0.42795749200454414,0.4978586701525697,0.7545126353790613,0.5372750642673522,0.6276276276276276,True,True
homosexual_gay_or_lesbian,1851,1333,518,239,85,1248,279,0.06376594148537135,0.05186193472642201,0.07817701467454125,0.5386100386100386,0.4955538042869845,0.5810978287404023,0.7376543209876543,0.4613899613899614,0.5676959619952494,True,True
jewish,1214,1029,185,75,44,985,110,0.042759961127308066,0.032005489295239095,0.0569156689680624,0.5945945945945946,0.5226186450484559,0.6627220117044273,0.6302521008403361,0.40540540540540543,0.493421052631579,True,True
psychiatric_or_mental_illness,792,628,164,105,32,596,59,0.050955414012738856,0.03632274908229531,0.07104826602538279,0.3597560975609756,0.2902885412014458,0.4356432975515642,0.7664233576642335,0.6402439024390244,0.6976744186046512,True,True
asian,772,674,98,48,14,660,50,0.020771513353115726,0.012412780994137047,0.034562006998458995,0.5102040816326531,0.4127304710028329,0.6069078965457043,0.7741935483870968,0.4897959183673469,0.6,True,False
transgender,390,317,73,30,12,305,43,0.03785488958990536,0.021784958985142804,0.06499141624712927,0.589041095890411,0.4744922324418476,0.6946872729906935,0.7142857142857143,0.410958904109589,0.5217391304347826,True,False
latino,360,296,64,27,13,283,37,0.04391891891891892,0.02584337904535517,0.07368074593076893,0.578125,0.456100315400829,0.691302175256545,0.675,0.421875,0.5192307692307693,True,False
atheist,255,220,35,18,4,216,17,0.01818181818181818,0.00709270163991289,0.045808395784490516,0.4857142857142857,0.32994236002509736,0.6443119540413142,0.8181818181818182,0.5142857142857142,0.6315789473684209,True,False
heterosexual,207,155,52,20,7,148,32,0.04516129032258064,0.022045753492620307,0.09027667764819536,0.6153846153846154,0.4795987371581939,0.7352953621978379,0.7407407407407407,0.38461538461538464,0.5063291139240507,True,False
buddhist,100,91,9,5,2,89,4,0.02197802197802198,0.006048006082981144,0.07663164602484938,0.4444444444444444,0.18877852109766463,0.7333487065045068,0.7142857142857143,0.5555555555555556,0.6250000000000001,False,False
hindu,81,76,5,3,2,74,2,0.02631578947368421,0.007246659075128337,0.0909662109865807,0.4,0.11762077423264794,0.769275718723987,0.6,0.6,0.6,False,False
other_race_or_ethnicity,77,59,18,7,1,58,11,0.01694915254237288,0.0029982339183556375,0.08995725964142295,0.6111111111111112,0.38619041602237913,0.7969475342783637,0.875,0.3888888888888889,0.5384615384615385,False,False
other_religion,65,57,8,3,3,54,5,0.05263157894736842,0.01806029563366167,0.14369550397163527,0.625,0.3057423946026274,0.8631557141764026,0.5,0.375,0.42857142857142855,False,False
bisexual,52,42,10,4,4,38,6,0.09523809523809523,0.03766224880557387,0.2206510580857102,0.6,0.3126737697336583,0.8318196702937637,0.5,0.4,0.4444444444444445,False,False
intellectual_or_learning_disability,24,21,3,2,0,21,1,0.0,0.0,0.15463901892484688,0.3333333333333333,0.06149194472039632,0.7923403991979523,1.0,0.6666666666666666,0.8,False,False
physical_disability,14,14,0,0,1,13,0,0.07142857142857142,0.012722215247890911,0.31468704424151117,,,,0.0,,,False,False
other_sexual_orientation,4,2,2,1,0,2,1,0.0,0.0,0.6576197724933468,0.5,0.09453120573423074,0.9054687942657693,1.0,0.5,0.6666666666666666,False,False
other_gender,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_disability,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
