subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,504,143,7422,696,0.01890284203569068,0.01606933181933573,0.022224700417647403,0.58,0.5518629532443208,0.6076264866592415,0.7789799072642968,0.42,0.5457498646453709,True,True
male,7296,6187,1109,517,131,6056,592,0.02117342815581057,0.01787216165024062,0.02506892488686072,0.5338142470694319,0.504387951171969,0.5630070936527264,0.7978395061728395,0.4661857529305681,0.5885031303357997,True,True
christian,6738,6130,608,207,62,6068,401,0.010114192495921697,0.00789823695018177,0.012943752475034515,0.6595394736842105,0.6209768227884535,0.6960987810353364,0.7695167286245354,0.3404605263157895,0.47206385404789053,True,True
white,4146,2986,1160,543,153,2833,617,0.05123911587407903,0.04389149143374847,0.059739909457624266,0.531896551724138,0.5031238512632437,0.5604586920798877,0.7801724137931034,0.4681034482758621,0.5851293103448275,True,True
muslim,3480,2676,804,361,105,2571,443,0.03923766816143498,0.0325174292431424,0.04727888039183071,0.5509950248756219,0.5164524401475693,0.5850526251157381,0.7746781115879828,0.4490049751243781,0.568503937007874,True,True
black,2427,1669,758,351,93,1576,407,0.05572198921509886,0.045702788028706136,0.06778164160428908,0.5369393139841688,0.5013448939148358,0.5721612133619801,0.7905405405405406,0.4630606860158311,0.584026622296173,True,True
homosexual_gay_or_lesbian,1759,1274,485,177,33,1241,308,0.025902668759811617,0.01850276268906267,0.03615304640101806,0.6350515463917525,0.5913010169228727,0.6766795269451351,0.8428571428571429,0.3649484536082474,0.5093525179856115,True,True
jewish,1290,1091,199,81,23,1068,118,0.021081576535288724,0.014088257052638909,0.031435648184180244,0.592964824120603,0.5235729914960574,0.6588354777346186,0.7788461538461539,0.40703517587939697,0.5346534653465347,True,True
psychiatric_or_mental_illness,785,643,142,79,28,615,63,0.04354587869362364,0.030297436418721943,0.062215895874164234,0.44366197183098594,0.3645010697878813,0.5257907571769647,0.7383177570093458,0.5563380281690141,0.6345381526104419,True,True
asian,750,647,103,45,14,633,58,0.021638330757341576,0.012932493975059682,0.03599103169951846,0.5631067961165048,0.4667599174750595,0.654915695564043,0.7627118644067796,0.4368932038834951,0.5555555555555555,True,True
transgender,413,330,83,19,3,327,64,0.00909090909090909,0.003096451914505057,0.026382986785108226,0.7710843373493976,0.6699193229025606,0.848266352592755,0.8636363636363636,0.2289156626506024,0.3619047619047619,True,False
latino,325,257,68,23,3,254,45,0.011673151750972763,0.0039777184694820035,0.03375193871457505,0.6617647058823529,0.543372393866649,0.7628574678474458,0.8846153846153846,0.3382352941176471,0.4893617021276595,True,False
atheist,258,216,42,21,3,213,21,0.013888888888888888,0.0047345172629760235,0.04003164683312817,0.5,0.35525989596374485,0.6447401040362551,0.875,0.5,0.6363636363636364,True,False
heterosexual,219,171,48,16,4,167,32,0.023391812865497075,0.00913335031566933,0.05859348575950859,0.6666666666666666,0.5254010970594798,0.7832321930518142,0.8,0.3333333333333333,0.47058823529411764,True,False
buddhist,131,117,14,3,1,116,11,0.008547008547008548,0.00151035357379644,0.04682950327418935,0.7857142857142857,0.5241076941339972,0.9242861328730684,0.75,0.21428571428571427,0.3333333333333333,True,False
hindu,111,99,12,5,3,96,7,0.030303030303030304,0.010358639578454044,0.08533680206102015,0.5833333333333334,0.3195113125495498,0.8067396863412434,0.625,0.4166666666666667,0.5,False,False
other_race_or_ethnicity,74,60,14,6,2,58,8,0.03333333333333333,0.00918931925619787,0.11363774274308597,0.5714285714285714,0.3259064457965074,0.7861920109552588,0.75,0.42857142857142855,0.5454545454545454,False,False
other_religion,45,40,5,1,2,38,4,0.05,0.013820667386148358,0.16503877369140957,0.8,0.37553462976252544,0.9637758913675698,0.3333333333333333,0.2,0.25,False,False
bisexual,40,35,5,4,1,34,1,0.02857142857142857,0.005061491855444203,0.14533087233613673,0.2,0.036224108632430085,0.6244653702374746,0.8,0.8,0.8000000000000002,False,False
physical_disability,18,18,0,0,1,17,0,0.05555555555555555,0.00987519097830307,0.25757300781872583,,,,0.0,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
