subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,708,375,7190,492,0.0495703899537343,0.044903706942744606,0.05469429136678143,0.41,0.3825025625791685,0.43807181752932367,0.6537396121883656,0.59,0.6202365308804205,True,True
male,7296,6187,1109,695,351,5836,414,0.056731857119767255,0.05123793500772234,0.06277588096797401,0.37330928764652843,0.34532531926128995,0.40216791279551833,0.6644359464627151,0.6266907123534716,0.6450116009280742,True,True
christian,6738,6130,608,317,242,5888,291,0.03947797716150082,0.03488467714105251,0.04464810212880616,0.4786184210526316,0.43917012345585094,0.5183352079904453,0.5670840787119857,0.5213815789473685,0.5432733504712939,True,True
white,4146,2986,1160,724,385,2601,436,0.1289350301406564,0.11738979369602262,0.14143378256341096,0.3758620689655172,0.34844247472555767,0.4041011403714446,0.6528403967538323,0.6241379310344828,0.6381665932128691,True,True
muslim,3480,2676,804,492,232,2444,312,0.08669656203288491,0.07661881916446729,0.09795921689091007,0.3880597014925373,0.3549839525483497,0.4222000505321951,0.6795580110497238,0.6119402985074627,0.6439790575916231,True,True
black,2427,1669,758,491,257,1412,267,0.15398442180946675,0.1374646555926764,0.1720933459084089,0.35224274406332456,0.3190606100874737,0.38691496080526205,0.6564171122994652,0.6477572559366754,0.6520584329349269,True,True
homosexual_gay_or_lesbian,1759,1274,485,295,152,1122,190,0.11930926216640503,0.1026439858076601,0.13826341056434183,0.3917525773195876,0.34932254057218703,0.43588389373208136,0.6599552572706935,0.6082474226804123,0.6330472103004292,True,True
jewish,1290,1091,199,121,63,1028,78,0.05774518790100825,0.04539303584133672,0.07320080966443407,0.39195979899497485,0.32679216530013594,0.4612196137020514,0.657608695652174,0.6080402010050251,0.6318537859007833,True,True
psychiatric_or_mental_illness,785,643,142,99,55,588,43,0.08553654743390357,0.06630484271404394,0.10969107911237572,0.3028169014084507,0.23325885542188118,0.3827625389550797,0.6428571428571429,0.6971830985915493,0.6689189189189189,True,True
asian,750,647,103,60,29,618,43,0.04482225656877898,0.0313869990590444,0.06363070146167696,0.4174757281553398,0.3268873640675524,0.5139983727274672,0.6741573033707865,0.5825242718446602,0.625,True,True
transgender,413,330,83,39,27,303,44,0.08181818181818182,0.05683761540093407,0.11642264719503281,0.5301204819277109,0.4238096644588496,0.6337665217072965,0.5909090909090909,0.46987951807228917,0.5234899328859061,True,False
latino,325,257,68,33,16,241,35,0.0622568093385214,0.03868110381345701,0.09872595939934312,0.5147058823529411,0.39834753306325144,0.6294915452743935,0.673469387755102,0.4852941176470588,0.5641025641025641,True,False
atheist,258,216,42,25,9,207,17,0.041666666666666664,0.022073333531039598,0.07727762118814435,0.40476190476190477,0.2704286114748133,0.5550568724996063,0.7352941176470589,0.5952380952380952,0.6578947368421053,True,False
heterosexual,219,171,48,26,10,161,22,0.05847953216374269,0.03207170569729711,0.1042887375379904,0.4583333333333333,0.32575242292867457,0.5970892545435018,0.7222222222222222,0.5416666666666666,0.619047619047619,True,False
buddhist,131,117,14,6,3,114,8,0.02564102564102564,0.008758055703820163,0.07268302351467046,0.5714285714285714,0.3259064457965074,0.7861920109552588,0.6666666666666666,0.42857142857142855,0.5217391304347826,True,False
hindu,111,99,12,6,7,92,6,0.0707070707070707,0.0346702302832347,0.13881485078510192,0.5,0.2537815976337061,0.7462184023662939,0.46153846153846156,0.5,0.48000000000000004,False,False
other_race_or_ethnicity,74,60,14,9,7,53,5,0.11666666666666667,0.05767720640056033,0.22178788024170853,0.35714285714285715,0.1634473175355414,0.612355768960926,0.5625,0.6428571428571429,0.6000000000000001,False,False
other_religion,45,40,5,1,3,37,4,0.075,0.025836025774588198,0.19864233524310543,0.8,0.37553462976252544,0.9637758913675698,0.25,0.2,0.22222222222222224,False,False
bisexual,40,35,5,3,2,33,2,0.05714285714285714,0.015813161857108654,0.18607057420164919,0.4,0.11762077423264794,0.769275718723987,0.6,0.6,0.6,False,False
physical_disability,18,18,0,0,1,17,0,0.05555555555555555,0.00987519097830307,0.25757300781872583,,,,0.0,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
