subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,506,136,7429,694,0.017977528089887642,0.015218830282781048,0.021225513322702953,0.5783333333333334,0.5501865564376412,0.6059801868012636,0.7881619937694704,0.4216666666666667,0.5494028230184582,True,True
male,7296,6187,1109,499,129,6058,610,0.02085016971068369,0.017575887064272364,0.024719083750659926,0.5500450856627592,0.520642746649391,0.579101919691158,0.7945859872611465,0.4499549143372408,0.5745538284398388,True,True
christian,6738,6130,608,179,64,6066,429,0.010440456769983687,0.008184963336422692,0.013309145975956282,0.7055921052631579,0.6681638451925953,0.7404387370545564,0.7366255144032922,0.2944078947368421,0.42068155111633365,True,True
white,4146,2986,1160,470,115,2871,690,0.038513060951105155,0.032182931009154175,0.04602906184779482,0.5948275862068966,0.5663084678547008,0.6227207150573113,0.8034188034188035,0.4051724137931034,0.5386819484240687,True,True
muslim,3480,2676,804,301,76,2600,503,0.028400597907324365,0.022751111843278906,0.0354021264043578,0.6256218905472637,0.5916461116607625,0.6584029515488483,0.7984084880636605,0.3743781094527363,0.5097375105842507,True,True
black,2427,1669,758,324,76,1593,434,0.04553624925104853,0.036535191561630376,0.05662453854845306,0.5725593667546174,0.5370627412955735,0.6073242551410294,0.81,0.42744063324538256,0.5595854922279793,True,True
homosexual_gay_or_lesbian,1759,1274,485,171,31,1243,314,0.02433281004709576,0.017194547310692615,0.03433098300154071,0.6474226804123712,0.603895247563075,0.688633132384445,0.8465346534653465,0.3525773195876289,0.4978165938864629,True,True
jewish,1290,1091,199,72,13,1078,127,0.011915673693858845,0.006976668474714887,0.020279751694866358,0.6381909547738693,0.569394190727381,0.7017535338047047,0.8470588235294118,0.36180904522613067,0.5070422535211269,True,True
psychiatric_or_mental_illness,785,643,142,78,29,614,64,0.04510108864696734,0.03158338147494849,0.06402189857843892,0.4507042253521127,0.37123963199849236,0.5327657165957479,0.7289719626168224,0.5492957746478874,0.6265060240963856,True,True
asian,750,647,103,40,11,636,63,0.017001545595054096,0.009519430127350861,0.03018526057799864,0.6116504854368932,0.5151342340722562,0.7001380043815406,0.7843137254901961,0.3883495145631068,0.5194805194805194,True,True
transgender,413,330,83,16,7,323,67,0.021212121212121213,0.01031232302918892,0.04313058631981663,0.8072289156626506,0.7095661283535467,0.8777109705411442,0.6956521739130435,0.1927710843373494,0.30188679245283023,True,False
latino,325,257,68,21,3,254,47,0.011673151750972763,0.0039777184694820035,0.03375193871457505,0.6911764705882353,0.5736318830649046,0.7882761353244802,0.875,0.3088235294117647,0.45652173913043487,True,False
atheist,258,216,42,20,4,212,22,0.018518518518518517,0.007224468618003892,0.04663916058194692,0.5238095238095238,0.37722464131344974,0.6664039876929453,0.8333333333333334,0.47619047619047616,0.6060606060606061,True,False
heterosexual,219,171,48,14,2,169,34,0.011695906432748537,0.0032133213176278735,0.04163564570418019,0.7083333333333334,0.5682074019042831,0.8175842107348348,0.875,0.2916666666666667,0.43750000000000006,True,False
buddhist,131,117,14,3,1,116,11,0.008547008547008548,0.00151035357379644,0.04682950327418935,0.7857142857142857,0.5241076941339972,0.9242861328730684,0.75,0.21428571428571427,0.3333333333333333,True,False
hindu,111,99,12,3,4,95,9,0.04040404040404041,0.015822638994147556,0.09932021250254228,0.75,0.4676946650664344,0.9110583316059453,0.42857142857142855,0.25,0.3157894736842105,False,False
other_race_or_ethnicity,74,60,14,5,1,59,9,0.016666666666666666,0.0029481597947862564,0.08855129727590058,0.6428571428571429,0.3876442310390741,0.8365526824644588,0.8333333333333334,0.35714285714285715,0.5,False,False
other_religion,45,40,5,0,1,39,5,0.025,0.004426831502681396,0.12881368963474088,1.0,0.5655175352168254,1.0,0.0,0.0,,False,False
bisexual,40,35,5,3,1,34,2,0.02857142857142857,0.005061491855444203,0.14533087233613673,0.4,0.11762077423264794,0.769275718723987,0.75,0.6,0.6666666666666665,False,False
physical_disability,18,18,0,0,1,17,0,0.05555555555555555,0.00987519097830307,0.25757300781872583,,,,0.0,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
