subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8709,7555,1154,594,265,7290,560,0.03507610853739246,0.031158292030620836,0.0394664805259903,0.4852686308492201,0.4565298971945175,0.5141051152754711,0.6915017462165308,0.5147313691507799,0.5901639344262295,True,True
male,7282,6173,1109,589,249,5924,520,0.04033695123926778,0.0357079559430531,0.045537687508593404,0.4688908926961226,0.43967840342504727,0.498318155336233,0.7028639618138425,0.5311091073038774,0.6050333846944017,True,True
christian,6671,6068,603,268,147,5921,335,0.024225444957152273,0.020647538690406687,0.02840536574404844,0.5555555555555556,0.5156672002465634,0.5947405496296638,0.6457831325301204,0.4444444444444444,0.5265225933202358,True,True
white,4216,3037,1179,644,238,2799,535,0.07836680935133356,0.06933256980983883,0.08846633727517157,0.453774385072095,0.4255520544991211,0.482296965175355,0.7301587301587301,0.546225614927905,0.6249393498301795,True,True
muslim,3556,2724,832,413,181,2543,419,0.06644640234948605,0.05769063990596872,0.07642326089926922,0.5036057692307693,0.4696934745991095,0.5374849202228769,0.6952861952861953,0.4963942307692308,0.5792426367461431,True,True
black,2470,1692,778,443,145,1547,335,0.08569739952718676,0.0732804175864164,0.0999913569018866,0.4305912596401028,0.3962223079454417,0.46564226986435625,0.7534013605442177,0.5694087403598972,0.6486090775988287,True,True
homosexual_gay_or_lesbian,1851,1333,518,244,111,1222,274,0.08327081770442611,0.0696092890246224,0.09932731698094094,0.528957528957529,0.48591667581882153,0.5715720489517188,0.6873239436619718,0.47104247104247104,0.5589919816723941,True,True
jewish,1214,1029,185,79,48,981,106,0.04664723032069971,0.03536243762524741,0.06130434309702707,0.572972972972973,0.5009233868279171,0.6420536912385929,0.6220472440944882,0.42702702702702705,0.5064102564102564,True,True
psychiatric_or_mental_illness,792,628,164,107,34,594,57,0.054140127388535034,0.038999037879507786,0.07470267924868323,0.3475609756097561,0.2789237808717034,0.42317604385982927,0.7588652482269503,0.6524390243902439,0.7016393442622951,True,True
asian,772,674,98,59,19,655,39,0.028189910979228485,0.01811998515042388,0.04360751510234869,0.3979591836734694,0.3066658517438515,0.4969504727707771,0.7564102564102564,0.6020408163265306,0.6704545454545455,True,False
transgender,390,317,73,31,15,302,42,0.0473186119873817,0.028882422091178073,0.0765947782216618,0.5753424657534246,0.4609938046379389,0.6821580845742113,0.6739130434782609,0.4246575342465753,0.5210084033613445,True,False
latino,360,296,64,28,12,284,36,0.04054054054054054,0.02334051654523614,0.06951341676404442,0.5625,0.44086208956993017,0.6770599029559693,0.7,0.4375,0.5384615384615384,True,False
atheist,255,220,35,15,3,217,20,0.013636363636363636,0.0046482370569133034,0.039317965060173155,0.5714285714285714,0.4085741114397492,0.7201543182281931,0.8333333333333334,0.42857142857142855,0.5660377358490566,True,False
heterosexual,207,155,52,18,11,144,34,0.07096774193548387,0.040086364784580567,0.12260075111420303,0.6538461538461539,0.5180355424727014,0.7684899233353408,0.6206896551724138,0.34615384615384615,0.4444444444444444,True,False
buddhist,100,91,9,4,2,89,5,0.02197802197802198,0.006048006082981144,0.07663164602484938,0.5555555555555556,0.26665129349549316,0.8112214789023353,0.6666666666666666,0.4444444444444444,0.5333333333333333,False,False
hindu,81,76,5,3,2,74,2,0.02631578947368421,0.007246659075128337,0.0909662109865807,0.4,0.11762077423264794,0.769275718723987,0.6,0.6,0.6,False,False
other_race_or_ethnicity,77,59,18,6,0,59,12,0.0,0.0,0.061129370526788365,0.6666666666666666,0.437494672959451,0.8372122524916629,1.0,0.3333333333333333,0.5,False,False
other_religion,65,57,8,3,4,53,5,0.07017543859649122,0.027626420229066057,0.1670017009603369,0.625,0.3057423946026274,0.8631557141764026,0.42857142857142855,0.375,0.39999999999999997,False,False
bisexual,52,42,10,6,5,37,4,0.11904761904761904,0.051938033277582354,0.25000390262009675,0.4,0.1681803297062362,0.6873262302663417,0.5454545454545454,0.6,0.5714285714285713,False,False
intellectual_or_learning_disability,24,21,3,1,0,21,2,0.0,0.0,0.15463901892484688,0.6666666666666666,0.20765960080204782,0.9385080552796038,1.0,0.3333333333333333,0.5,False,False
physical_disability,14,14,0,0,0,14,0,0.0,0.0,0.21531080273763575,,,,,,,False,False
other_sexual_orientation,4,2,2,2,0,2,0,0.0,0.0,0.6576197724933468,0.0,0.0,0.6576197724933468,1.0,1.0,1.0,False,False
other_gender,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_disability,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
