subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,712,430,7135,488,0.056840713813615336,0.051844568894284904,0.062286697234162955,0.4066666666666667,0.3792148683356429,0.43471411844353425,0.6234676007005254,0.5933333333333334,0.6080273270708796,True,True
male,7296,6187,1109,710,417,5770,399,0.06739938580895426,0.06141681216047695,0.07391882264679792,0.35978358881875566,0.33206563425153546,0.38846957987539465,0.6299911268855368,0.6402164111812444,0.6350626118067979,True,True
christian,6738,6130,608,343,259,5871,265,0.04225122349102773,0.03749558033147637,0.047580217979265184,0.43585526315789475,0.39696475447776053,0.4755512398611282,0.5697674418604651,0.5641447368421053,0.5669421487603306,True,True
white,4146,2986,1160,799,515,2471,361,0.1724715338245144,0.15934408601520955,0.18644062299356845,0.3112068965517241,0.28522344408489536,0.33843663720846234,0.6080669710806698,0.6887931034482758,0.6459175424413904,True,True
muslim,3480,2676,804,516,320,2356,288,0.11958146487294469,0.10782982853861849,0.13242373448522793,0.3582089552238806,0.3258127332407876,0.3919536706612358,0.6172248803827751,0.6417910447761194,0.6292682926829267,True,True
black,2427,1669,758,497,284,1385,261,0.1701617735170761,0.1528959881824449,0.18894241844326495,0.34432717678100266,0.3113630050241893,0.3788612571663716,0.6363636363636364,0.6556728232189973,0.6458739441195581,True,True
homosexual_gay_or_lesbian,1759,1274,485,319,172,1102,166,0.13500784929356358,0.11733620151423087,0.1548739826362452,0.3422680412371134,0.3014290473864986,0.3855860425997211,0.6496945010183299,0.6577319587628866,0.6536885245901638,True,True
jewish,1290,1091,199,125,84,1007,74,0.076993583868011,0.0626174581130817,0.0943381060338887,0.37185929648241206,0.3077317096873222,0.4408404002920163,0.5980861244019139,0.628140703517588,0.6127450980392157,True,True
psychiatric_or_mental_illness,785,643,142,102,64,579,40,0.09953343701399689,0.07871841090832182,0.125105040762609,0.28169014084507044,0.21420985252405184,0.36067097696472633,0.6144578313253012,0.7183098591549296,0.6623376623376623,True,True
asian,750,647,103,64,45,602,39,0.0695517774343122,0.05238408908184924,0.09180073127475824,0.3786407766990291,0.29092715646348816,0.47508127999977595,0.5871559633027523,0.6213592233009708,0.6037735849056604,True,True
transgender,413,330,83,35,32,298,48,0.09696969696969697,0.06952737594233868,0.13368722496536853,0.5783132530120482,0.47092823305023357,0.6787698509817464,0.5223880597014925,0.42168674698795183,0.4666666666666667,True,False
latino,325,257,68,46,26,231,22,0.10116731517509728,0.06997781753329166,0.14410417339392625,0.3235294117647059,0.2243760409532999,0.4415550189949603,0.6388888888888888,0.6764705882352942,0.6571428571428571,True,False
atheist,258,216,42,26,14,202,16,0.06481481481481481,0.038997915670138064,0.10584036456827901,0.38095238095238093,0.24999725763955147,0.5318595973284731,0.65,0.6190476190476191,0.6341463414634146,True,False
heterosexual,219,171,48,34,22,149,14,0.1286549707602339,0.08651879833556422,0.1871088592199425,0.2916666666666667,0.18241578926516538,0.43179259809571696,0.6071428571428571,0.7083333333333334,0.6538461538461539,True,False
buddhist,131,117,14,10,12,105,4,0.10256410256410256,0.05964962202773448,0.17074695785802796,0.2857142857142857,0.11721378644576919,0.5464908432989318,0.45454545454545453,0.7142857142857143,0.5555555555555556,True,False
hindu,111,99,12,8,11,88,4,0.1111111111111111,0.06318563453857473,0.18808908595862434,0.3333333333333333,0.1381200910912132,0.6093779111272004,0.42105263157894735,0.6666666666666666,0.5161290322580646,False,False
other_race_or_ethnicity,74,60,14,9,8,52,5,0.13333333333333333,0.06914109480586975,0.24165159676499612,0.35714285714285715,0.1634473175355414,0.612355768960926,0.5294117647058824,0.6428571428571429,0.5806451612903226,False,False
other_religion,45,40,5,1,3,37,4,0.075,0.025836025774588198,0.19864233524310543,0.8,0.37553462976252544,0.9637758913675698,0.25,0.2,0.22222222222222224,False,False
bisexual,40,35,5,4,5,30,1,0.14285714285714285,0.06260231079433716,0.29375554086595146,0.2,0.036224108632430085,0.6244653702374746,0.4444444444444444,0.8,0.5714285714285714,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
