subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8794,7620,1174,547,183,7437,627,0.024015748031496063,0.02081061258984508,0.02770055606684202,0.5340715502555367,0.5054720768509228,0.5624487790511098,0.7493150684931507,0.46592844974446335,0.5745798319327731,True,True
male,7346,6224,1122,532,175,6049,590,0.028116966580976864,0.024292186296612756,0.03252388090104158,0.5258467023172906,0.4965909296849223,0.5549260930233677,0.7524752475247525,0.4741532976827095,0.5817386550027338,True,True
christian,6689,6023,666,240,88,5935,426,0.014610659139963473,0.011874986266165458,0.017965098303751984,0.6396396396396397,0.6024721486708324,0.6752054981076558,0.7317073170731707,0.36036036036036034,0.48289738430583495,True,True
white,4218,3024,1194,555,177,2847,639,0.05853174603174603,0.050711682597318494,0.06747200161713465,0.535175879396985,0.5068178823380953,0.5633082594659296,0.7581967213114754,0.4648241206030151,0.5763239875389408,True,True
muslim,3471,2651,820,350,121,2530,470,0.04564315352697095,0.03833430307740053,0.05426687956719295,0.573170731707317,0.539052822667709,0.6066062707357432,0.7430997876857749,0.4268292682926829,0.5422153369481022,True,True
black,2472,1657,815,393,102,1555,422,0.06155703077851539,0.050967559314439165,0.07417470379372959,0.5177914110429448,0.48348287419768815,0.5519330169832081,0.793939393939394,0.4822085889570552,0.6000000000000001,True,True
homosexual_gay_or_lesbian,1818,1319,499,208,89,1230,291,0.06747536012130402,0.05515564120028688,0.08230713456031317,0.5831663326653307,0.5394329585624761,0.6256290078765255,0.7003367003367004,0.4168336673346693,0.5226130653266332,True,True
jewish,1334,1124,210,66,33,1091,144,0.029359430604982206,0.020980823916706318,0.04094406656721197,0.6857142857142857,0.620067862137868,0.7446883475801126,0.6666666666666666,0.3142857142857143,0.42718446601941745,True,True
psychiatric_or_mental_illness,838,690,148,86,26,664,62,0.03768115942028986,0.02584243601567337,0.054639146787992664,0.4189189189189189,0.34246750390049413,0.4994728977104978,0.7678571428571429,0.581081081081081,0.6615384615384615,True,True
asian,780,686,94,43,14,672,51,0.02040816326530612,0.012194970346440528,0.033962677057251485,0.5425531914893617,0.4421544766623874,0.6396104530149279,0.7543859649122807,0.4574468085106383,0.5695364238410595,True,False
transgender,412,327,85,35,13,314,50,0.039755351681957186,0.023378071142835927,0.06682059660293556,0.5882352941176471,0.4820101461448797,0.6868299449467584,0.7291666666666666,0.4117647058823529,0.5263157894736842,True,False
latino,355,276,79,35,11,265,44,0.03985507246376811,0.022397773040736944,0.06994543775295681,0.5569620253164557,0.4473191294830839,0.6613221248854566,0.7608695652173914,0.4430379746835443,0.5599999999999999,True,False
atheist,217,195,22,8,2,193,14,0.010256410256410256,0.00281719866017395,0.03661853505049643,0.6363636363636364,0.42951708090131013,0.8026679532963387,0.8,0.36363636363636365,0.5000000000000001,True,False
heterosexual,186,151,35,13,8,143,22,0.052980132450331126,0.02708730604785465,0.1010531737164859,0.6285714285714286,0.4633693684359532,0.7683418049663429,0.6190476190476191,0.37142857142857144,0.4642857142857143,True,False
buddhist,94,80,14,5,3,77,9,0.0375,0.012834568919911422,0.10454720090045114,0.6428571428571429,0.3876442310390741,0.8365526824644588,0.625,0.35714285714285715,0.45454545454545453,False,False
other_race_or_ethnicity,89,71,18,4,2,69,14,0.028169014084507043,0.007759263582683522,0.09701500116649467,0.7777777777777778,0.5478541568378738,0.909990718913983,0.6666666666666666,0.2222222222222222,0.3333333333333333,False,False
hindu,81,71,10,3,2,69,7,0.028169014084507043,0.007759263582683522,0.09701500116649467,0.7,0.39677814746114537,0.8922087325936989,0.6,0.3,0.4,False,False
other_religion,45,42,3,0,0,42,3,0.0,0.0,0.08379879086570388,1.0,0.4385029682449546,1.0,,0.0,,False,False
bisexual,45,35,10,1,3,32,9,0.08571428571428572,0.029582368266969833,0.22379273965896493,0.9,0.5958499732047616,0.982123786904927,0.25,0.1,0.14285714285714288,False,False
physical_disability,15,14,1,1,0,14,0,0.0,0.0,0.21531080273763575,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
intellectual_or_learning_disability,14,13,1,0,0,13,1,0.0,1.3877787807814457e-17,0.2280953723541983,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
