subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8785,7600,1185,690,352,7248,495,0.04631578947368421,0.04181555851324338,0.05127442273558655,0.4177215189873418,0.3899514862003489,0.4460232785143372,0.6621880998080614,0.5822784810126582,0.6196677144140099,True,True
male,7297,6188,1109,635,293,5895,474,0.047349709114414995,0.04233299122023501,0.052928081393377416,0.42741208295761945,0.39859619689123205,0.4567291068850886,0.6842672413793104,0.5725879170423805,0.62346588119784,True,True
christian,6739,6111,628,320,206,5905,308,0.033709703812796595,0.029469534730030757,0.038535737625941834,0.49044585987261147,0.45152454091015953,0.5294833530283016,0.6083650190114068,0.5095541401273885,0.5545927209705372,True,True
white,4206,3041,1165,659,291,2750,506,0.0956922065110161,0.08574115158976287,0.10666343391781816,0.43433476394849785,0.40613379702584107,0.4629673553628072,0.6936842105263158,0.5656652360515021,0.6231678486997636,True,True
muslim,3444,2623,821,461,194,2429,360,0.07396111322912695,0.06455676819078024,0.08461152573305983,0.438489646772229,0.4049122154385945,0.47264001121062943,0.7038167938931298,0.561510353227771,0.6246612466124661,True,True
black,2486,1725,761,452,212,1513,309,0.12289855072463768,0.10823743869269117,0.13923548986175266,0.4060446780551905,0.37170961362790633,0.4413235341560917,0.6807228915662651,0.5939553219448095,0.6343859649122807,True,True
homosexual_gay_or_lesbian,1803,1317,486,263,138,1179,223,0.10478359908883828,0.08937599219125997,0.12249005498032789,0.4588477366255144,0.4150412713394759,0.5032996545260051,0.655860349127182,0.5411522633744856,0.5930101465614431,True,True
jewish,1287,1084,203,105,42,1042,98,0.03874538745387454,0.02879092868915215,0.05195747275155152,0.4827586206896552,0.41497904180138756,0.5511786132455723,0.7142857142857143,0.5172413793103449,0.6000000000000001,True,True
psychiatric_or_mental_illness,777,608,169,114,32,576,55,0.05263157894736842,0.037525429726283296,0.07335535130391443,0.3254437869822485,0.25936493291138857,0.3992817806574512,0.7808219178082192,0.6745562130177515,0.7238095238095238,True,True
asian,730,649,81,49,25,624,32,0.03852080123266564,0.026226015067514274,0.0562464720780699,0.3950617283950617,0.2956810380799019,0.5039452267639384,0.6621621621621622,0.6049382716049383,0.632258064516129,True,False
transgender,400,316,84,41,20,296,43,0.06329113924050633,0.041341409649183786,0.09573106051257854,0.5119047619047619,0.4068518288999885,0.6159164632806147,0.6721311475409836,0.4880952380952381,0.5655172413793104,True,False
latino,307,260,47,29,13,247,18,0.05,0.029449957665771725,0.08365379393595926,0.3829787234042553,0.25790681096421997,0.5257343304358642,0.6904761904761905,0.6170212765957447,0.651685393258427,True,False
atheist,266,233,33,17,10,223,16,0.04291845493562232,0.023476875474258915,0.07718733652396141,0.48484848484848486,0.325040421081337,0.6478162455108585,0.6296296296296297,0.5151515151515151,0.5666666666666667,True,False
heterosexual,204,155,49,27,13,142,22,0.08387096774193549,0.049668328719835585,0.13820112955793198,0.4489795918367347,0.3185284106868665,0.5868489178050209,0.675,0.5510204081632653,0.6067415730337078,True,False
hindu,112,99,13,10,5,94,3,0.050505050505050504,0.021763234491416865,0.11282702686248855,0.23076923076923078,0.08179528718498563,0.5025637594672749,0.6666666666666666,0.7692307692307693,0.7142857142857142,False,False
buddhist,101,91,10,6,3,88,4,0.03296703296703297,0.01127440676768262,0.09249306942962307,0.4,0.1681803297062362,0.6873262302663417,0.6666666666666666,0.6,0.631578947368421,False,False
other_race_or_ethnicity,91,69,22,12,5,64,10,0.07246376811594203,0.03134777142998149,0.15867394209399027,0.45454545454545453,0.2692029418081332,0.6534020467926506,0.7058823529411765,0.5454545454545454,0.6153846153846153,False,False
other_religion,46,39,7,2,2,37,5,0.05128205128205128,0.014177955415274127,0.1688564004761361,0.7142857142857143,0.3589344518326194,0.9177810759959433,0.5,0.2857142857142857,0.36363636363636365,False,False
bisexual,40,31,9,4,3,28,5,0.0967741935483871,0.0334646441631974,0.24899938443392833,0.5555555555555556,0.26665129349549316,0.8112214789023353,0.5714285714285714,0.4444444444444444,0.5,False,False
intellectual_or_learning_disability,16,15,1,0,0,15,1,0.0,0.0,0.20388330103584854,1.0,0.20654931437723745,1.0,,0.0,,False,False
physical_disability,10,8,2,1,1,7,1,0.125,0.022417491450056726,0.4708881822128534,0.5,0.09453120573423074,0.9054687942657693,0.5,0.5,0.5,False,False
other_gender,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_sexual_orientation,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_disability,2,1,1,1,0,1,0,0.0,0.0,0.7934506856227626,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
