subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8785,7600,1185,554,189,7411,631,0.024868421052631578,0.021600081331773147,0.02861683348537444,0.5324894514767933,0.5040222439551113,0.5607466951062691,0.7456258411843876,0.4675105485232067,0.5746887966804979,True,True
male,7297,6188,1109,500,159,6029,609,0.025694893341952164,0.022037160885452413,0.02994114976108543,0.5491433724075744,0.519738883468642,0.5782085816765818,0.7587253414264037,0.4508566275924256,0.5656108597285069,True,True
christian,6739,6111,628,223,120,5991,405,0.019636720667648502,0.01644779430684076,0.023429193586108028,0.6449044585987261,0.6066997144807489,0.6813472274525891,0.6501457725947521,0.35509554140127386,0.45932028836251293,True,True
white,4206,3041,1165,545,190,2851,620,0.062479447550147976,0.054417171719584906,0.07164570019406827,0.5321888412017167,0.5034780854186321,0.5606880163516382,0.7414965986394558,0.4678111587982833,0.5736842105263158,True,True
muslim,3444,2623,821,357,102,2521,464,0.03888677087304613,0.03213742996642565,0.04698476377038379,0.5651644336175395,0.5310287472582239,0.5986931512421033,0.7777777777777778,0.4348355663824604,0.5578124999999999,True,True
black,2486,1725,761,365,126,1599,396,0.07304347826086957,0.06168987563630512,0.08629446238113975,0.5203679369250985,0.4848599071338739,0.5556713685213432,0.7433808553971487,0.47963206307490147,0.5830670926517573,True,True
homosexual_gay_or_lesbian,1803,1317,486,199,71,1246,287,0.053910402429764616,0.04295949862079327,0.06745606855174825,0.5905349794238683,0.5462728659817101,0.6333770971142317,0.737037037037037,0.4094650205761317,0.5264550264550264,True,True
jewish,1287,1084,203,75,14,1070,128,0.012915129151291513,0.007708667215098847,0.02156164470628423,0.6305418719211823,0.5622965692430288,0.6939383282585616,0.8426966292134831,0.3694581280788177,0.5136986301369864,True,True
psychiatric_or_mental_illness,777,608,169,96,24,584,73,0.039473684210526314,0.026667540134386398,0.05806267563199362,0.4319526627218935,0.3596022779665604,0.5073277968145128,0.8,0.5680473372781065,0.6643598615916956,True,True
asian,730,649,81,43,18,631,38,0.02773497688751926,0.017614483696203997,0.043413286955287005,0.4691358024691358,0.3643337335618234,0.5767328149216591,0.7049180327868853,0.5308641975308642,0.6056338028169014,True,False
transgender,400,316,84,37,8,308,47,0.02531645569620253,0.012882892996924276,0.049152400657165196,0.5595238095238095,0.4530710172046893,0.6607704436983275,0.8222222222222222,0.44047619047619047,0.5736434108527132,True,False
latino,307,260,47,24,10,250,23,0.038461538461538464,0.021023430628050444,0.06933939152757108,0.48936170212765956,0.3527555503368215,0.6275754625177314,0.7058823529411765,0.5106382978723404,0.5925925925925926,True,False
atheist,266,233,33,13,4,229,20,0.017167381974248927,0.006695797203206479,0.04330160983716712,0.6060606060606061,0.43683440819940234,0.7531689256552291,0.7647058823529411,0.3939393939393939,0.5199999999999999,True,False
heterosexual,204,155,49,17,7,148,32,0.04516129032258064,0.022045753492620307,0.09027667764819536,0.6530612244897959,0.5131119428697273,0.7707560716546105,0.7083333333333334,0.3469387755102041,0.4657534246575343,True,False
hindu,112,99,13,5,3,96,8,0.030303030303030304,0.010358639578454044,0.08533680206102015,0.6153846153846154,0.355228915126657,0.8229029220223743,0.625,0.38461538461538464,0.4761904761904762,False,False
buddhist,101,91,10,4,1,90,6,0.01098901098901099,0.0019424713318492194,0.059649356686506144,0.6,0.3126737697336583,0.8318196702937637,0.8,0.4,0.5333333333333333,False,False
other_race_or_ethnicity,91,69,22,9,4,65,13,0.057971014492753624,0.022772388880371225,0.1397924335766165,0.5909090909090909,0.38734818476315136,0.7674418380352813,0.6923076923076923,0.4090909090909091,0.5142857142857142,False,False
other_religion,46,39,7,1,0,39,6,0.0,0.0,0.08966685370757138,0.8571428571428571,0.48687217072568123,0.9743203756552564,1.0,0.14285714285714285,0.25,False,False
bisexual,40,31,9,3,2,29,6,0.06451612903225806,0.017874783521914572,0.20718636736298118,0.6666666666666666,0.3542021355803963,0.879416181613089,0.6,0.3333333333333333,0.42857142857142855,False,False
intellectual_or_learning_disability,16,15,1,0,0,15,1,0.0,0.0,0.20388330103584854,1.0,0.20654931437723745,1.0,,0.0,,False,False
physical_disability,10,8,2,1,1,7,1,0.125,0.022417491450056726,0.4708881822128534,0.5,0.09453120573423074,0.9054687942657693,0.5,0.5,0.5,False,False
other_gender,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_sexual_orientation,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_disability,2,1,1,1,0,1,0,0.0,0.0,0.7934506856227626,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
