subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,678,375,7190,522,0.0495703899537343,0.044903706942744606,0.05469429136678143,0.435,0.40720185855237223,0.4632129715259832,0.6438746438746439,0.565,0.6018641810918774,True,True
male,7296,6187,1109,694,424,5763,415,0.06853079036689834,0.06249921001041031,0.07509782982445623,0.3742110009017133,0.3462101453235516,0.4030802879285819,0.6207513416815742,0.6257889990982868,0.6232599910193085,True,True
christian,6738,6130,608,338,259,5871,270,0.04225122349102773,0.03749558033147637,0.047580217979265184,0.4440789473684211,0.40505849431728663,0.4838016033114881,0.5661641541038526,0.555921052631579,0.5609958506224065,True,True
white,4146,2986,1160,831,665,2321,329,0.22270596115204286,0.20814437997620716,0.23798009758950667,0.2836206896551724,0.25842850573434445,0.31024126780279154,0.55548128342246,0.7163793103448276,0.6257530120481928,True,True
muslim,3480,2676,804,445,213,2463,359,0.0795964125560538,0.06993357068664698,0.09046452204599274,0.4465174129353234,0.41248957592548274,0.48105389221299977,0.6762917933130699,0.5534825870646766,0.6087551299589603,True,True
black,2427,1669,758,437,214,1455,321,0.12822049131216298,0.11303001879005756,0.14511844862366266,0.4234828496042216,0.3887800718593767,0.4589572773529328,0.6712749615975423,0.5765171503957783,0.6202980837473385,True,True
homosexual_gay_or_lesbian,1759,1274,485,249,99,1175,236,0.07770800627943485,0.06424437655087911,0.0937106322081663,0.4865979381443299,0.442395552185444,0.5310109587284176,0.7155172413793104,0.51340206185567,0.5978391356542616,True,True
jewish,1290,1091,199,116,70,1021,83,0.06416131989000917,0.05109545629962099,0.08028562875321636,0.41708542713567837,0.3507820728789282,0.48652929240182013,0.6236559139784946,0.5829145728643216,0.6025974025974026,True,True
psychiatric_or_mental_illness,785,643,142,95,56,587,47,0.08709175738724728,0.0676764324127533,0.11141143717416761,0.33098591549295775,0.25893683388638344,0.4119386470081545,0.6291390728476821,0.6690140845070423,0.6484641638225255,True,True
asian,750,647,103,66,46,601,37,0.07109737248840804,0.05372382983373143,0.09353393551261895,0.3592233009708738,0.2731709258664398,0.4553988604309465,0.5892857142857143,0.6407766990291263,0.6139534883720931,True,True
transgender,413,330,83,33,25,305,50,0.07575757575757576,0.05183786254301144,0.10944066472825932,0.6024096385542169,0.49484835006906513,0.7009106828958319,0.5689655172413793,0.39759036144578314,0.46808510638297873,True,False
latino,325,257,68,44,25,232,24,0.09727626459143969,0.06675971051382713,0.139654787641949,0.35294117647058826,0.25001976884865196,0.4715894477748982,0.6376811594202898,0.6470588235294118,0.6423357664233575,True,False
atheist,258,216,42,25,17,199,17,0.0787037037037037,0.04971693088521587,0.12241374466474109,0.40476190476190477,0.2704286114748133,0.5550568724996063,0.5952380952380952,0.5952380952380952,0.5952380952380952,True,False
heterosexual,219,171,48,29,12,159,19,0.07017543859649122,0.04059587411660808,0.11864243817204931,0.3958333333333333,0.2702082786059137,0.5368959150745274,0.7073170731707317,0.6041666666666666,0.6516853932584269,True,False
buddhist,131,117,14,8,12,105,6,0.10256410256410256,0.05964962202773448,0.17074695785802796,0.42857142857142855,0.21380798904474121,0.6740935542034925,0.4,0.5714285714285714,0.47058823529411764,True,False
hindu,111,99,12,8,9,90,4,0.09090909090909091,0.04856576288151322,0.16381413790125465,0.3333333333333333,0.1381200910912132,0.6093779111272004,0.47058823529411764,0.6666666666666666,0.5517241379310345,False,False
other_race_or_ethnicity,74,60,14,10,9,51,4,0.15,0.08097440580167742,0.26114589069778543,0.2857142857142857,0.11721378644576919,0.5464908432989318,0.5263157894736842,0.7142857142857143,0.6060606060606061,False,False
other_religion,45,40,5,1,4,36,4,0.1,0.03957952868260638,0.23051775227522292,0.8,0.37553462976252544,0.9637758913675698,0.2,0.2,0.20000000000000004,False,False
bisexual,40,35,5,3,4,31,2,0.11428571428571428,0.0453517933309736,0.25951468646213804,0.4,0.11762077423264794,0.769275718723987,0.42857142857142855,0.6,0.5,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
