subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,890,975,6590,310,0.12888301387970919,0.12152036637441525,0.13662237177789419,0.25833333333333336,0.2343662312228445,0.28384275240181067,0.4772117962466488,0.7416666666666667,0.5807504078303427,True,True
male,7296,6187,1109,872,892,5295,237,0.14417326652658802,0.1356412642950594,0.15314685452736382,0.21370604147880973,0.19058983769324345,0.23879878279100292,0.4943310657596372,0.7862939585211902,0.607030978071702,True,True
christian,6738,6130,608,453,610,5520,155,0.09951060358890701,0.09226594561918408,0.1072568928886101,0.25493421052631576,0.22190514698880354,0.29104057497259145,0.4261523988711195,0.7450657894736842,0.5421903052064632,True,True
white,4146,2986,1160,979,1115,1871,181,0.37340924313462825,0.3562327480203859,0.3909110352161355,0.1560344827586207,0.13629045826864702,0.17804914189596363,0.46752626552053483,0.8439655172413794,0.6017209588199139,True,True
muslim,3480,2676,804,656,697,1979,148,0.26046337817638265,0.2441864240984746,0.277427066960745,0.18407960199004975,0.15881504781207584,0.21234869421523933,0.48484848484848486,0.8159203980099502,0.6082522021325916,True,True
black,2427,1669,758,639,692,977,119,0.41461953265428403,0.3912064847270534,0.4384247104485391,0.15699208443271767,0.13283106930389996,0.18461222026852217,0.4800901577761082,0.8430079155672823,0.6117759693633318,True,True
homosexual_gay_or_lesbian,1759,1274,485,411,482,792,74,0.3783359497645212,0.35210869542998574,0.40529469928683953,0.15257731958762888,0.12331510919493033,0.18729982757210278,0.46024636058230683,0.8474226804123711,0.5965166908563134,True,True
jewish,1290,1091,199,160,194,897,39,0.1778185151237397,0.1562719768272778,0.20162592305930957,0.19597989949748743,0.14680771999618336,0.2566672860332278,0.4519774011299435,0.8040201005025126,0.5786618444846293,True,True
psychiatric_or_mental_illness,785,643,142,118,116,527,24,0.18040435458786935,0.1526088581020243,0.21199587711497098,0.16901408450704225,0.11628787581394036,0.2391766076045298,0.5042735042735043,0.8309859154929577,0.6276595744680851,True,True
asian,750,647,103,72,73,574,31,0.11282843894899536,0.09069988926024747,0.13952739080916068,0.30097087378640774,0.22085929894836437,0.39539453685138876,0.496551724137931,0.6990291262135923,0.5806451612903226,True,True
transgender,413,330,83,60,85,245,23,0.25757575757575757,0.21337338671112133,0.3073572003010335,0.27710843373493976,0.1923192775942012,0.38161694477631725,0.41379310344827586,0.7228915662650602,0.5263157894736842,True,False
latino,325,257,68,52,40,217,16,0.1556420233463035,0.11642880214016912,0.20499808758723367,0.23529411764705882,0.1503449102029579,0.34855167971943235,0.5652173913043478,0.7647058823529411,0.65,True,False
atheist,258,216,42,29,22,194,13,0.10185185185185185,0.06822737600440477,0.1493906250647853,0.30952380952380953,0.19071102858794883,0.4602599393608907,0.5686274509803921,0.6904761904761905,0.6236559139784946,True,False
heterosexual,219,171,48,38,44,127,10,0.2573099415204678,0.197625629397302,0.32765858774527323,0.20833333333333334,0.11730272957905595,0.3425890127261792,0.4634146341463415,0.7916666666666666,0.5846153846153846,True,False
buddhist,131,117,14,14,18,99,0,0.15384615384615385,0.09958656287229517,0.2301136841249818,0.0,0.0,0.21531080273763575,0.4375,1.0,0.6086956521739131,True,False
hindu,111,99,12,9,13,86,3,0.13131313131313133,0.07837241241376691,0.21179712779786342,0.25,0.08894166839405476,0.5323053349335656,0.4090909090909091,0.75,0.5294117647058824,False,False
other_race_or_ethnicity,74,60,14,13,14,46,1,0.23333333333333334,0.1443956173664283,0.3543627037760195,0.07142857142857142,0.012722215247890911,0.31468704424151117,0.48148148148148145,0.9285714285714286,0.6341463414634146,False,False
other_religion,45,40,5,5,6,34,0,0.15,0.07061187717320358,0.290723243664897,0.0,0.0,0.43448246478317465,0.45454545454545453,1.0,0.625,False,False
bisexual,40,35,5,4,9,26,1,0.2571428571428571,0.1416302706906045,0.4206930684383917,0.2,0.036224108632430085,0.6244653702374746,0.3076923076923077,0.8,0.4444444444444444,False,False
physical_disability,18,18,0,0,1,17,0,0.05555555555555555,0.00987519097830307,0.25757300781872583,,,,0.0,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,1,0,1,0,0.0,0.0,0.7934506856227626,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
