subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,590,210,7355,610,0.02775941837409121,0.0242902906185021,0.03170790423425852,0.5083333333333333,0.48006618110529764,0.53654730221799,0.7375,0.49166666666666664,0.59,True,True
male,7296,6187,1109,582,203,5984,527,0.032810732180378215,0.028653681699952197,0.037547570835234786,0.47520288548241657,0.445947913705528,0.5046290534230288,0.7414012738853503,0.5247971145175834,0.614572333685322,True,True
christian,6738,6130,608,248,116,6014,360,0.01892332789559543,0.01580150390535683,0.022647722473252165,0.5921052631578947,0.5525821284517473,0.6304718283949767,0.6813186813186813,0.40789473684210525,0.5102880658436214,True,True
white,4146,2986,1160,611,215,2771,549,0.07200267916945746,0.06327072133950251,0.08183445055540373,0.4732758620689655,0.44467925683782666,0.5020488825233335,0.7397094430992736,0.5267241379310345,0.6153071500503524,True,True
muslim,3480,2676,804,411,158,2518,393,0.05904334828101644,0.05072899855912914,0.06862188981821739,0.48880597014925375,0.45438877202914496,0.5233296282789096,0.7223198594024605,0.5111940298507462,0.5986890021849963,True,True
black,2427,1669,758,401,147,1522,357,0.08807669263031756,0.07540876096044027,0.10263647892180411,0.470976253298153,0.435677470175968,0.5065677312493907,0.7317518248175182,0.5290237467018469,0.6140888208269525,True,True
homosexual_gay_or_lesbian,1759,1274,485,221,63,1211,264,0.04945054945054945,0.03884080009225242,0.06276919066553953,0.5443298969072164,0.4998312094313942,0.5881318698535243,0.778169014084507,0.4556701030927835,0.5747724317295189,True,True
jewish,1290,1091,199,95,35,1056,104,0.032080659945004586,0.02315620035964952,0.04428868695785512,0.5226130653266332,0.45344575953790695,0.5909238681127982,0.7307692307692307,0.47738693467336685,0.5775075987841944,True,True
psychiatric_or_mental_illness,785,643,142,95,40,603,47,0.06220839813374806,0.04601419843126319,0.08360250698763785,0.33098591549295775,0.25893683388638344,0.4119386470081545,0.7037037037037037,0.6690140845070423,0.6859205776173285,True,True
asian,750,647,103,49,19,628,54,0.02936630602782071,0.018879326640574616,0.04540892398271793,0.5242718446601942,0.4286982092252012,0.6181001034821461,0.7205882352941176,0.47572815533980584,0.5730994152046784,True,True
transgender,413,330,83,29,13,317,54,0.03939393939393939,0.023164227522784766,0.06622388780030918,0.6506024096385542,0.5434421865324092,0.7444387442983217,0.6904761904761905,0.3493975903614458,0.4639999999999999,True,False
latino,325,257,68,28,8,249,40,0.0311284046692607,0.015855994046279496,0.060211126994986444,0.5882352941176471,0.4696146675310539,0.697419802494816,0.7777777777777778,0.4117647058823529,0.5384615384615384,True,False
atheist,258,216,42,22,3,213,20,0.013888888888888888,0.0047345172629760235,0.04003164683312817,0.47619047619047616,0.3335960123070546,0.6227753586865501,0.88,0.5238095238095238,0.6567164179104478,True,False
heterosexual,219,171,48,22,5,166,26,0.029239766081871343,0.012552802350976933,0.06661296825088593,0.5416666666666666,0.4029107454564981,0.6742475770713253,0.8148148148148148,0.4583333333333333,0.5866666666666666,True,False
buddhist,131,117,14,7,3,114,7,0.02564102564102564,0.008758055703820163,0.07268302351467046,0.5,0.26799202452413634,0.7320079754758637,0.7,0.5,0.5833333333333334,True,False
hindu,111,99,12,7,6,93,5,0.06060606060606061,0.028069797446221498,0.12596787376489954,0.4166666666666667,0.19326031365875668,0.6804886874504503,0.5384615384615384,0.5833333333333334,0.5599999999999999,False,False
other_race_or_ethnicity,74,60,14,7,6,54,7,0.1,0.046642834473884176,0.2014946472397877,0.5,0.26799202452413634,0.7320079754758637,0.5384615384615384,0.5,0.5185185185185186,False,False
other_religion,45,40,5,0,1,39,5,0.025,0.004426831502681396,0.12881368963474088,1.0,0.5655175352168254,1.0,0.0,0.0,,False,False
bisexual,40,35,5,3,2,33,2,0.05714285714285714,0.015813161857108654,0.18607057420164919,0.4,0.11762077423264794,0.769275718723987,0.6,0.6,0.6,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
