subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,724,459,7106,476,0.060674157303370786,0.05551423100703887,0.06628003088047685,0.39666666666666667,0.36935972339114737,0.4246330834000844,0.6120033812341504,0.6033333333333334,0.6076374318086446,True,True
male,7296,6187,1109,712,418,5769,397,0.0675610150315177,0.061571409830284585,0.07408728283807478,0.3579801623083859,0.3302994931032812,0.38664131863299844,0.6300884955752213,0.6420198376916141,0.6359982134881644,True,True
christian,6738,6130,608,337,247,5883,271,0.040293637846655794,0.03565194526646011,0.0455111337213053,0.4457236842105263,0.4066785465169293,0.4854503717698227,0.577054794520548,0.5542763157894737,0.5654362416107382,True,True
white,4146,2986,1160,803,512,2474,357,0.17146684527796383,0.1583719385523705,0.18540597508526876,0.30775862068965515,0.28186790367113146,0.33491838915269845,0.6106463878326996,0.6922413793103448,0.648888888888889,True,True
muslim,3480,2676,804,537,347,2329,267,0.1296711509715994,0.11747181564513798,0.1429321931531251,0.332089552238806,0.3004014996759182,0.365374504944899,0.6074660633484162,0.667910447761194,0.636255924170616,True,True
black,2427,1669,758,528,341,1328,230,0.2043139604553625,0.1856595481444221,0.22432638041105074,0.3034300791556728,0.27176039600628804,0.3370821045563693,0.6075949367088608,0.6965699208443272,0.6490473263675476,True,True
homosexual_gay_or_lesbian,1759,1274,485,318,172,1102,167,0.13500784929356358,0.11733620151423087,0.1548739826362452,0.3443298969072165,0.30341487808813183,0.38769151791133993,0.6489795918367347,0.6556701030927835,0.6523076923076923,True,True
jewish,1290,1091,199,128,77,1014,71,0.07057745187901009,0.05683860086082271,0.08732972373908118,0.35678391959798994,0.29351530733243214,0.4254770508797697,0.624390243902439,0.6432160804020101,0.6336633663366337,True,True
psychiatric_or_mental_illness,785,643,142,101,64,579,41,0.09953343701399689,0.07871841090832182,0.125105040762609,0.2887323943661972,0.22053878709052577,0.3680555640276467,0.6121212121212121,0.7112676056338029,0.6579804560260586,True,True
asian,750,647,103,59,41,606,44,0.0633693972179289,0.047053009227747675,0.0848400311698883,0.42718446601941745,0.3359680595227062,0.5236370023552521,0.59,0.5728155339805825,0.5812807881773399,True,True
transgender,413,330,83,41,44,286,42,0.13333333333333333,0.1008444662316213,0.1742605466242627,0.5060240963855421,0.4006039542338164,0.6109112829994128,0.4823529411764706,0.4939759036144578,0.4880952380952381,True,False
latino,325,257,68,40,20,237,28,0.07782101167315175,0.05093939450307642,0.11713763979549083,0.4117647058823529,0.302580197505184,0.5303853324689461,0.6666666666666666,0.5882352941176471,0.625,True,False
atheist,258,216,42,25,9,207,17,0.041666666666666664,0.022073333531039598,0.07727762118814435,0.40476190476190477,0.2704286114748133,0.5550568724996063,0.7352941176470589,0.5952380952380952,0.6578947368421053,True,False
heterosexual,219,171,48,31,16,155,17,0.0935672514619883,0.05841570412115571,0.1465783462742414,0.3541666666666667,0.2343364412560486,0.4956094298965691,0.6595744680851063,0.6458333333333334,0.6526315789473683,True,False
buddhist,131,117,14,9,8,109,5,0.06837606837606838,0.03505171056757552,0.12914242457717723,0.35714285714285715,0.1634473175355414,0.612355768960926,0.5294117647058824,0.6428571428571429,0.5806451612903226,True,False
hindu,111,99,12,8,10,89,4,0.10101010101010101,0.055796675028805004,0.17603063561117846,0.3333333333333333,0.1381200910912132,0.6093779111272004,0.4444444444444444,0.6666666666666666,0.5333333333333333,False,False
other_race_or_ethnicity,74,60,14,11,8,52,3,0.13333333333333333,0.06914109480586975,0.24165159676499612,0.21428571428571427,0.07571386712693182,0.47589230586600284,0.5789473684210527,0.7857142857142857,0.6666666666666667,False,False
other_religion,45,40,5,2,4,36,3,0.1,0.03957952868260638,0.23051775227522292,0.6,0.23072428127601297,0.8823792257673521,0.3333333333333333,0.4,0.3636363636363636,False,False
bisexual,40,35,5,4,4,31,1,0.11428571428571428,0.0453517933309736,0.25951468646213804,0.2,0.036224108632430085,0.6244653702374746,0.5,0.8,0.6153846153846154,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
