subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8709,7555,1154,495,148,7407,659,0.019589675711449372,0.016700104219551263,0.022967543323287192,0.57105719237435,0.5423127092119169,0.5993301718151973,0.7698289269051322,0.4289428076256499,0.5509181969949917,True,True
male,7282,6173,1109,471,135,6038,638,0.021869431394783735,0.01850729758421617,0.025826276564694713,0.5752930568079351,0.5459903768894828,0.6040759229201721,0.7772277227722773,0.4247069431920649,0.5492711370262391,True,True
christian,6671,6068,603,208,79,5989,395,0.013019116677653262,0.010459381063918303,0.016195046578553085,0.6550580431177446,0.6162435907048888,0.6919093828302528,0.7247386759581882,0.3449419568822554,0.4674157303370786,True,True
white,4216,3037,1179,517,132,2905,662,0.043463944682252224,0.03677063219637322,0.051310730297470505,0.5614927905004241,0.5330145998942741,0.5895715665938084,0.7966101694915254,0.4385072094995759,0.5656455142231946,True,True
muslim,3556,2724,832,324,92,2632,508,0.033773861967694566,0.02761965944460243,0.04124118223418857,0.6105769230769231,0.5770075302373303,0.6431299109702517,0.7788461538461539,0.3894230769230769,0.5192307692307692,True,True
black,2470,1692,778,341,87,1605,437,0.051418439716312055,0.04187437633010857,0.06299477750244777,0.5616966580976864,0.5266124020502845,0.5961746398965619,0.7967289719626168,0.4383033419023136,0.5655058043117744,True,True
homosexual_gay_or_lesbian,1851,1333,518,182,57,1276,336,0.04276069017254314,0.03315000472321805,0.054999160642021996,0.6486486486486487,0.6065803050530787,0.6885284821023603,0.7615062761506276,0.35135135135135137,0.4808454425363276,True,True
jewish,1214,1029,185,60,27,1002,125,0.026239067055393587,0.018094798905506325,0.037907463907159926,0.6756756756756757,0.6052400128531741,0.738964063973609,0.6896551724137931,0.32432432432432434,0.44117647058823534,True,True
psychiatric_or_mental_illness,792,628,164,90,21,607,74,0.03343949044585987,0.021973886562460434,0.0505782674323966,0.45121951219512196,0.3770455920240435,0.5276263518900469,0.8108108108108109,0.5487804878048781,0.6545454545454545,True,True
asian,772,674,98,47,13,661,51,0.019287833827893175,0.011305987730342481,0.032718257810218254,0.5204081632653061,0.4226080630081672,0.6166686720889072,0.7833333333333333,0.47959183673469385,0.5949367088607594,True,False
transgender,390,317,73,22,5,312,51,0.015772870662460567,0.0067555577917663475,0.03638555891918085,0.6986301369863014,0.5856263409869292,0.7917740942087393,0.8148148148148148,0.3013698630136986,0.44,True,False
latino,360,296,64,24,6,290,40,0.02027027027027027,0.009322358060511956,0.04351042524770746,0.625,0.502503786840045,0.7333401982117536,0.8,0.375,0.5106382978723405,True,False
atheist,255,220,35,11,1,219,24,0.004545454545454545,0.0008028354798775058,0.025293576022575058,0.6857142857142857,0.5202023638793082,0.8144915532573419,0.9166666666666666,0.3142857142857143,0.4680851063829787,True,False
heterosexual,207,155,52,13,8,147,39,0.05161290322580645,0.026382095187525774,0.09853150714278189,0.75,0.6179354205740265,0.8476684613640423,0.6190476190476191,0.25,0.3561643835616438,True,False
buddhist,100,91,9,4,1,90,5,0.01098901098901099,0.0019424713318492194,0.059649356686506144,0.5555555555555556,0.26665129349549316,0.8112214789023353,0.8,0.4444444444444444,0.5714285714285714,False,False
hindu,81,76,5,3,1,75,2,0.013157894736842105,0.0023264800455790532,0.0708367475178441,0.4,0.11762077423264794,0.769275718723987,0.75,0.6,0.6666666666666665,False,False
other_race_or_ethnicity,77,59,18,4,0,59,14,0.0,0.0,0.061129370526788365,0.7777777777777778,0.5478541568378738,0.909990718913983,1.0,0.2222222222222222,0.3636363636363636,False,False
other_religion,65,57,8,3,3,54,5,0.05263157894736842,0.01806029563366167,0.14369550397163527,0.625,0.3057423946026274,0.8631557141764026,0.5,0.375,0.42857142857142855,False,False
bisexual,52,42,10,4,2,40,6,0.047619047619047616,0.013157524908905607,0.15789852396958837,0.6,0.3126737697336583,0.8318196702937637,0.6666666666666666,0.4,0.5,False,False
intellectual_or_learning_disability,24,21,3,2,0,21,1,0.0,0.0,0.15463901892484688,0.3333333333333333,0.06149194472039632,0.7923403991979523,1.0,0.6666666666666666,0.8,False,False
physical_disability,14,14,0,0,0,14,0,0.0,0.0,0.21531080273763575,,,,,,,False,False
other_sexual_orientation,4,2,2,1,0,2,1,0.0,0.0,0.6576197724933468,0.5,0.09453120573423074,0.9054687942657693,1.0,0.5,0.6666666666666666,False,False
other_gender,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_disability,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
