subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,537,147,7418,663,0.019431592861863845,0.016556190606156734,0.02279480656311162,0.5525,0.5242436308983254,0.5804213140383874,0.7850877192982456,0.4475,0.570063694267516,True,True
male,7296,6187,1109,518,146,6041,591,0.02359786649426216,0.020100788754228726,0.02768616569914045,0.5329125338142471,0.5034858198472685,0.5621120237821016,0.7801204819277109,0.4670874661857529,0.5843203609701072,True,True
christian,6738,6130,608,227,81,6049,381,0.013213703099510603,0.010644720710287997,0.01639240764297387,0.6266447368421053,0.5875147318724906,0.664184458791755,0.737012987012987,0.37335526315789475,0.49563318777292575,True,True
white,4146,2986,1160,528,152,2834,632,0.050904219691895514,0.043581408679076214,0.05938106042191696,0.5448275862068965,0.5160691876086779,0.5732900624951823,0.7764705882352941,0.45517241379310347,0.573913043478261,True,True
muslim,3480,2676,804,369,122,2554,435,0.045590433482810166,0.03831734865981806,0.05416627868497294,0.5410447761194029,0.5064863843561078,0.5752128145143589,0.7515274949083504,0.458955223880597,0.5698841698841699,True,True
black,2427,1669,758,362,109,1560,396,0.06530856800479329,0.05442509534180444,0.07818846325393126,0.5224274406332454,0.48684521309445333,0.5577834948950422,0.7685774946921444,0.47757255936675463,0.5890968266883645,True,True
homosexual_gay_or_lesbian,1759,1274,485,196,44,1230,289,0.03453689167974882,0.025826902688469273,0.04604543967977224,0.5958762886597938,0.5516153354435411,0.6386303941726781,0.8166666666666667,0.4041237113402062,0.5406896551724137,True,True
jewish,1290,1091,199,89,25,1066,110,0.022914757103574702,0.015568695913939381,0.03360870633632735,0.5527638190954773,0.4833333421585933,0.620195789026385,0.7807017543859649,0.4472361809045226,0.5686900958466453,True,True
psychiatric_or_mental_illness,785,643,142,81,28,615,61,0.04354587869362364,0.030297436418721943,0.062215895874164234,0.4295774647887324,0.35107193412557336,0.5117928495804841,0.7431192660550459,0.5704225352112676,0.6454183266932271,True,True
asian,750,647,103,46,13,634,57,0.02009273570324575,0.011779269865481163,0.0340713108193541,0.5533980582524272,0.45719211142966193,0.6457641765265019,0.7796610169491526,0.44660194174757284,0.5679012345679013,True,True
transgender,413,330,83,26,7,323,57,0.021212121212121213,0.01031232302918892,0.04313058631981663,0.6867469879518072,0.5805862952746208,0.7763860589554854,0.7878787878787878,0.3132530120481928,0.44827586206896547,True,False
latino,325,257,68,26,4,253,42,0.01556420233463035,0.006068827889100081,0.039328322066398747,0.6176470588235294,0.4988071245222142,0.7239055021789457,0.8666666666666667,0.38235294117647056,0.5306122448979592,True,False
atheist,258,216,42,22,1,215,20,0.004629629629629629,0.0008177113226299475,0.025753522565780985,0.47619047619047616,0.3335960123070546,0.6227753586865501,0.9565217391304348,0.5238095238095238,0.6769230769230768,True,False
heterosexual,219,171,48,18,4,167,30,0.023391812865497075,0.00913335031566933,0.05859348575950859,0.625,0.4836276351921527,0.747847332391318,0.8181818181818182,0.375,0.5142857142857142,True,False
buddhist,131,117,14,7,1,116,7,0.008547008547008548,0.00151035357379644,0.04682950327418935,0.5,0.26799202452413634,0.7320079754758637,0.875,0.5,0.6363636363636364,True,False
hindu,111,99,12,5,4,95,7,0.04040404040404041,0.015822638994147556,0.09932021250254228,0.5833333333333334,0.3195113125495498,0.8067396863412434,0.5555555555555556,0.4166666666666667,0.4761904761904762,False,False
other_race_or_ethnicity,74,60,14,6,5,55,8,0.08333333333333333,0.03612045660173076,0.18068942018334405,0.5714285714285714,0.3259064457965074,0.7861920109552588,0.5454545454545454,0.42857142857142855,0.4799999999999999,False,False
other_religion,45,40,5,0,0,40,5,0.0,6.938893903907228e-18,0.0876216011972866,1.0,0.5655175352168254,1.0,,0.0,,False,False
bisexual,40,35,5,3,1,34,2,0.02857142857142857,0.005061491855444203,0.14533087233613673,0.4,0.11762077423264794,0.769275718723987,0.75,0.6,0.6666666666666665,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
