subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8765,7565,1200,537,175,7390,663,0.023132848645076007,0.01997962453441731,0.026770127160847604,0.5525,0.5242436308983254,0.5804213140383874,0.7542134831460674,0.4475,0.5617154811715481,True,True
male,7296,6187,1109,533,169,6018,576,0.02731533861322127,0.023537721167472055,0.03167956409084115,0.5193868349864743,0.48996533282901167,0.5486744928704803,0.7592592592592593,0.4806131650135257,0.5886250690226394,True,True
christian,6738,6130,608,223,97,6033,385,0.015823817292006524,0.012989343914321667,0.01926474353624174,0.6332236842105263,0.5941917524603089,0.6705827208358455,0.696875,0.3667763157894737,0.480603448275862,True,True
white,4146,2986,1160,533,175,2811,627,0.058606831882116545,0.05073542304923809,0.06761247723048526,0.5405172413793103,0.5117519280707855,0.569015086446165,0.7528248587570622,0.45948275862068966,0.5706638115631691,True,True
muslim,3480,2676,804,355,128,2548,449,0.04783258594917788,0.04037478207292783,0.056586722110622434,0.5584577114427861,0.5239360367429255,0.5924234283150123,0.7349896480331263,0.44154228855721395,0.5516705516705517,True,True
black,2427,1669,758,369,113,1556,389,0.0677052127022169,0.056617565210617005,0.08077827562580381,0.5131926121372031,0.47763369360254837,0.548618487567743,0.7655601659751037,0.4868073878627968,0.5951612903225806,True,True
homosexual_gay_or_lesbian,1759,1274,485,204,56,1218,281,0.04395604395604396,0.03400392451196075,0.05665009052336526,0.5793814432989691,0.5349918581167927,0.6225234233934105,0.7846153846153846,0.42061855670103093,0.5476510067114094,True,True
jewish,1290,1091,199,85,28,1063,114,0.025664527956003668,0.017815271379571652,0.03684237639086646,0.5728643216080402,0.5033968432139373,0.6395719569938898,0.7522123893805309,0.4271356783919598,0.5448717948717948,True,True
psychiatric_or_mental_illness,785,643,142,84,34,609,58,0.05287713841368585,0.03808336450716256,0.07298165434873105,0.4084507042253521,0.3310495570952387,0.490674661722636,0.711864406779661,0.5915492957746479,0.6461538461538462,True,True
asian,750,647,103,42,14,633,61,0.021638330757341576,0.012932493975059682,0.03599103169951846,0.5922330097087378,0.4956761254395168,0.6821574628484024,0.75,0.4077669902912621,0.5283018867924528,True,True
transgender,413,330,83,27,14,316,56,0.04242424242424243,0.0254368187417626,0.06994216424367942,0.6746987951807228,0.5681352168462455,0.7658066629174021,0.6585365853658537,0.3253012048192771,0.435483870967742,True,False
latino,325,257,68,25,9,248,43,0.03501945525291829,0.01853128330466206,0.06520333050804565,0.6323529411764706,0.5135563563911616,0.7369953486476433,0.7352941176470589,0.36764705882352944,0.49019607843137264,True,False
atheist,258,216,42,21,2,214,21,0.009259259259259259,0.0025429063349523655,0.0331257926573052,0.5,0.35525989596374485,0.6447401040362551,0.9130434782608695,0.5,0.6461538461538461,True,False
heterosexual,219,171,48,19,4,167,29,0.023391812865497075,0.00913335031566933,0.05859348575950859,0.6041666666666666,0.4631040849254725,0.7297917213940862,0.8260869565217391,0.3958333333333333,0.5352112676056338,True,False
buddhist,131,117,14,7,3,114,7,0.02564102564102564,0.008758055703820163,0.07268302351467046,0.5,0.26799202452413634,0.7320079754758637,0.7,0.5,0.5833333333333334,True,False
hindu,111,99,12,6,3,96,6,0.030303030303030304,0.010358639578454044,0.08533680206102015,0.5,0.2537815976337061,0.7462184023662939,0.6666666666666666,0.5,0.5714285714285715,False,False
other_race_or_ethnicity,74,60,14,6,6,54,8,0.1,0.046642834473884176,0.2014946472397877,0.5714285714285714,0.3259064457965074,0.7861920109552588,0.5,0.42857142857142855,0.4615384615384615,False,False
other_religion,45,40,5,0,1,39,5,0.025,0.004426831502681396,0.12881368963474088,1.0,0.5655175352168254,1.0,0.0,0.0,,False,False
bisexual,40,35,5,4,1,34,1,0.02857142857142857,0.005061491855444203,0.14533087233613673,0.2,0.036224108632430085,0.6244653702374746,0.8,0.8,0.8000000000000002,False,False
physical_disability,18,18,0,0,0,18,0,0.0,0.0,0.1758792236466576,,,,,,,False,False
intellectual_or_learning_disability,10,10,0,0,0,10,0,0.0,2.7755575615628914e-17,0.27753279986288915,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
other_disability,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
