subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8794,7620,1174,479,122,7498,695,0.016010498687664042,0.013426367146553438,0.01908237010347745,0.5919931856899489,0.5636245040642841,0.6197618068712033,0.7970049916805324,0.4080068143100511,0.5397183098591549,True,True
male,7346,6224,1122,486,129,6095,636,0.020726221079691517,0.017471244592561407,0.02457244912572354,0.5668449197860963,0.5376716239658151,0.5955620554521762,0.7902439024390244,0.43315508021390375,0.5595854922279794,True,True
christian,6689,6023,666,192,59,5964,474,0.00979578283247551,0.007602199280932257,0.012614270598555084,0.7117117117117117,0.6761734433690489,0.7448216985209171,0.7649402390438247,0.2882882882882883,0.4187568157033806,True,True
white,4218,3024,1194,492,96,2928,702,0.031746031746031744,0.02606708314069925,0.03861313921710274,0.5879396984924623,0.5597825133513158,0.6155328411587463,0.8367346938775511,0.4120603015075377,0.5521885521885521,True,True
muslim,3471,2651,820,314,77,2574,506,0.029045643153526972,0.023302796491493593,0.03615139739125857,0.6170731707317073,0.5833293280759538,0.64972522136957,0.80306905370844,0.3829268292682927,0.5185796862097439,True,True
black,2472,1657,815,336,55,1602,479,0.0331925165962583,0.025589457543360575,0.04295498913822034,0.5877300613496933,0.5536006055603923,0.621036375090234,0.8593350383631714,0.41226993865030676,0.5572139303482587,True,True
homosexual_gay_or_lesbian,1818,1319,499,171,56,1263,328,0.04245640636846096,0.032838765716598994,0.05473140986889115,0.657314629258517,0.6146127214941994,0.6976129258663215,0.7533039647577092,0.342685370741483,0.47107438016528924,True,True
jewish,1334,1124,210,55,11,1113,155,0.009786476868327402,0.005473296303050574,0.017439018737854868,0.7380952380952381,0.6747339353650496,0.7929022309400539,0.8333333333333334,0.2619047619047619,0.39855072463768115,True,True
psychiatric_or_mental_illness,838,690,148,75,15,675,73,0.021739130434782608,0.013217705010674057,0.035556346165532174,0.49324324324324326,0.4138927395225882,0.5729356272783277,0.8333333333333334,0.5067567567567568,0.6302521008403362,True,True
asian,780,686,94,37,9,677,57,0.013119533527696793,0.006917310547916942,0.024744252469812947,0.6063829787234043,0.5053112567832916,0.6991010674099969,0.8043478260869565,0.39361702127659576,0.5285714285714287,True,False
transgender,412,327,85,27,10,317,58,0.03058103975535168,0.016694247727494265,0.05536884528895704,0.6823529411764706,0.5773381980275989,0.7715979902284529,0.7297297297297297,0.3176470588235294,0.4426229508196722,True,False
latino,355,276,79,25,7,269,54,0.025362318840579712,0.012338688297004508,0.05141690708861661,0.6835443037974683,0.5745191237451232,0.7755471403312849,0.78125,0.31645569620253167,0.4504504504504505,True,False
atheist,217,195,22,7,0,195,15,0.0,0.0,0.01931920457372107,0.6818181818181818,0.4731859774104276,0.8363940681864375,1.0,0.3181818181818182,0.4827586206896552,True,False
heterosexual,186,151,35,8,7,144,27,0.046357615894039736,0.0226344334523831,0.09258960897513287,0.7714285714285715,0.6098268310800976,0.8793412016580833,0.5333333333333333,0.22857142857142856,0.32,True,False
buddhist,94,80,14,4,3,77,10,0.0375,0.012834568919911422,0.10454720090045114,0.7142857142857143,0.45350915670106823,0.8827862135542308,0.5714285714285714,0.2857142857142857,0.38095238095238093,False,False
other_race_or_ethnicity,89,71,18,6,0,71,12,0.0,0.0,0.05132795219689032,0.6666666666666666,0.437494672959451,0.8372122524916629,1.0,0.3333333333333333,0.5,False,False
hindu,81,71,10,2,1,70,8,0.014084507042253521,0.00249060327054422,0.07556050520249004,0.8,0.49016247153664183,0.9433178485456247,0.6666666666666666,0.2,0.30769230769230765,False,False
other_religion,45,42,3,0,0,42,3,0.0,0.0,0.08379879086570388,1.0,0.4385029682449546,1.0,,0.0,,False,False
bisexual,45,35,10,2,2,33,8,0.05714285714285714,0.015813161857108654,0.18607057420164919,0.8,0.49016247153664183,0.9433178485456247,0.5,0.2,0.28571428571428575,False,False
physical_disability,15,14,1,1,0,14,0,0.0,0.0,0.21531080273763575,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
intellectual_or_learning_disability,14,13,1,0,0,13,1,0.0,1.3877787807814457e-17,0.2280953723541983,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
