subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8953,7736,1217,544,197,7539,673,0.02546535677352637,0.022183401678415607,0.02921835647611286,0.552999178307313,0.5249427911191702,0.580722034618818,0.7341430499325237,0.44700082169268696,0.5556690500510725,True,True
male,7242,6148,1094,503,165,5983,591,0.026837996096291478,0.023084228313086305,0.031182686895208325,0.5402193784277879,0.5105975499485047,0.5695597435231137,0.7529940119760479,0.45978062157221206,0.5709421112372304,True,True
christian,6740,6091,649,239,101,5990,410,0.016581842062058774,0.013666167024785472,0.020106895032930935,0.6317411402157165,0.5939587911581572,0.6679731031625524,0.7029411764705882,0.3682588597842835,0.4833164812942366,True,True
white,4096,2939,1157,532,164,2775,625,0.055801292956788026,0.048067754751328774,0.06469450698249744,0.54019014693172,0.5113870782104316,0.5687272210277082,0.764367816091954,0.45980985306828004,0.5742039935240152,True,True
muslim,3488,2680,808,362,135,2545,446,0.05037313432835821,0.042717134860313144,0.05931626130796226,0.551980198019802,0.5175257368362935,0.5859427410140752,0.7283702213279678,0.44801980198019803,0.5547892720306513,True,True
black,2448,1640,808,388,114,1526,420,0.06951219512195123,0.0581827985405387,0.0828535876490511,0.5198019801980198,0.48534115357743257,0.5540754094131841,0.7729083665338645,0.4801980198019802,0.5923664122137404,True,True
homosexual_gay_or_lesbian,1743,1250,493,236,76,1174,257,0.0608,0.048850444539983634,0.07544075489704205,0.5212981744421906,0.4772078848622045,0.5650591192840388,0.7564102564102564,0.4787018255578093,0.5863354037267081,True,True
jewish,1277,1072,205,69,38,1034,136,0.03544776119402985,0.025933490727627215,0.048279543326864405,0.6634146341463415,0.5962498457288948,0.724567679576387,0.6448598130841121,0.33658536585365856,0.4423076923076923,True,True
psychiatric_or_mental_illness,834,677,157,91,21,656,66,0.0310192023633678,0.020376573538104556,0.04695401896150245,0.42038216560509556,0.3459745047075954,0.4985929334187277,0.8125,0.5796178343949044,0.6765799256505576,True,True
asian,747,654,93,38,18,636,55,0.027522935779816515,0.017479279540654345,0.04308464249022147,0.5913978494623656,0.4897995995190719,0.6857450505411485,0.6785714285714286,0.40860215053763443,0.5100671140939598,True,False
transgender,401,318,83,29,18,300,54,0.05660377358490566,0.03610110024598866,0.08769108913409614,0.6506024096385542,0.5434421865324092,0.7444387442983217,0.6170212765957447,0.3493975903614458,0.4461538461538462,True,False
latino,305,242,63,22,11,231,41,0.045454545454545456,0.025567827011840787,0.0795464972549288,0.6507936507936508,0.527514607736618,0.7567401098476967,0.6666666666666666,0.3492063492063492,0.4583333333333333,True,False
atheist,261,222,39,19,3,219,20,0.013513513513513514,0.004606265568081091,0.038970581978355054,0.5128205128205128,0.3619936288445797,0.6613482467013798,0.8636363636363636,0.48717948717948717,0.6229508196721312,True,False
heterosexual,207,160,47,15,6,154,32,0.0375,0.017297923166500122,0.07938980736714217,0.6808510638297872,0.5383265689689715,0.7960462125036255,0.7142857142857143,0.3191489361702128,0.4411764705882353,True,False
hindu,91,77,14,5,1,76,9,0.012987012987012988,0.0022962172971240508,0.06996198914680522,0.6428571428571429,0.3876442310390741,0.8365526824644588,0.8333333333333334,0.35714285714285715,0.5,False,False
buddhist,85,74,11,6,2,72,5,0.02702702702702703,0.007443352638267217,0.093292925169125,0.45454545454545453,0.21271271622459764,0.719908462590678,0.75,0.5454545454545454,0.631578947368421,False,False
other_race_or_ethnicity,70,50,20,8,0,50,12,0.0,0.0,0.0713475991333587,0.6,0.38658150076225317,0.7811934676271829,1.0,0.4,0.5714285714285715,False,False
bisexual,56,50,6,3,3,47,3,0.06,0.02061497034897397,0.1621709168883817,0.5,0.18761630648265054,0.8123836935173494,0.5,0.5,0.5,False,False
other_religion,54,48,6,3,0,48,3,0.0,0.0,0.07410012966611745,0.5,0.18761630648265054,0.8123836935173494,1.0,0.5,0.6666666666666666,False,False
intellectual_or_learning_disability,19,17,2,1,0,17,1,0.0,0.0,0.18431813500885175,0.5,0.09453120573423074,0.9054687942657693,1.0,0.5,0.6666666666666666,False,False
physical_disability,8,8,0,0,0,8,0,0.0,0.0,0.3244075648838801,,,,,,,False,False
other_gender,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_sexual_orientation,2,1,1,0,0,1,1,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0,,0.0,,False,False
other_disability,1,0,1,1,0,0,0,,,,0.0,0.0,0.7934506856227626,1.0,1.0,1.0,False,False
