subgroup,n,n_nontoxic,n_toxic,tp,fp,tn,fn,fpr,fpr_ci_low,fpr_ci_high,fnr,fnr_ci_low,fnr_ci_high,precision,recall,f1,reportable_fpr,reportable_fnr
female,8939,7693,1246,738,352,7341,508,0.04575588197062264,0.04130893876533041,0.050656247552688057,0.40770465489566615,0.380743370514962,0.4352332892631352,0.6770642201834862,0.5922953451043339,0.6318493150684931,True,True
male,7287,6233,1054,656,329,5904,398,0.05278357131397401,0.047502873621460384,0.05861517718848272,0.3776091081593928,0.3488362049395334,0.4072709150370043,0.665989847715736,0.6223908918406073,0.6434526728788621,True,True
christian,6625,5999,626,331,184,5815,295,0.030671778629771627,0.026599904094761283,0.03534433704029367,0.4712460063897764,0.43243727751223326,0.510405481572877,0.6427184466019418,0.5287539936102237,0.5801928133216476,True,True
white,4074,2908,1166,701,342,2566,465,0.11760660247592847,0.10639952362635885,0.12982262945036543,0.39879931389365353,0.37107070622870847,0.4271925556684127,0.6720997123681688,0.6012006861063465,0.634676324128565,True,True
muslim,3529,2729,800,433,226,2503,367,0.0828142176621473,0.0730511195564548,0.09375016243866094,0.45875,0.42449968527569026,0.4933945720112781,0.6570561456752656,0.54125,0.5935572309801233,True,True
black,2519,1739,780,453,199,1540,327,0.1144335825186889,0.10031391740127943,0.13025292893286902,0.41923076923076924,0.3850811533076903,0.4541720546183491,0.6947852760736196,0.5807692307692308,0.63268156424581,True,True
homosexual_gay_or_lesbian,1835,1321,514,287,152,1169,227,0.11506434519303559,0.09896153895828888,0.13339944036577217,0.44163424124513617,0.3992949022884295,0.48483951959304555,0.6537585421412301,0.5583657587548638,0.602308499475341,True,True
jewish,1266,1061,205,96,75,986,109,0.0706880301602262,0.0567648013657074,0.08770877969778039,0.5317073170731708,0.4634455666958912,0.5988026098558799,0.5614035087719298,0.4682926829268293,0.5106382978723405,True,True
psychiatric_or_mental_illness,818,654,164,108,29,625,56,0.04434250764525994,0.031049143422614167,0.06295748688547965,0.34146341463414637,0.27326034779176006,0.416923469929034,0.7883211678832117,0.6585365853658537,0.717607973421927,True,True
asian,724,631,93,43,36,595,50,0.05705229793977813,0.04149213492404131,0.07797306031002568,0.5376344086021505,0.43682930427717453,0.6354537869240926,0.5443037974683544,0.46236559139784944,0.5,True,False
transgender,417,329,88,39,23,306,49,0.06990881458966565,0.047032407641020874,0.10271293657568123,0.5568181818181818,0.45281790637182384,0.6560653815071655,0.6290322580645161,0.4431818181818182,0.5199999999999999,True,False
latino,328,249,79,46,16,233,33,0.0642570281124498,0.03993604932853023,0.10181862566767585,0.4177215189873418,0.31526628140121804,0.5278074622886679,0.7419354838709677,0.5822784810126582,0.652482269503546,True,False
atheist,243,211,32,19,8,203,13,0.037914691943127965,0.01933497730400022,0.07301897956078597,0.40625,0.2551963484266544,0.5773997512461714,0.7037037037037037,0.59375,0.6440677966101694,True,False
heterosexual,215,168,47,22,33,135,25,0.19642857142857142,0.1434267512473137,0.26300286882224905,0.5319148936170213,0.3923238322019481,0.6666831292343925,0.4,0.46808510638297873,0.43137254901960786,True,False
hindu,104,94,10,6,2,92,4,0.02127659574468085,0.005854336239172767,0.07429020489102962,0.4,0.1681803297062362,0.6873262302663417,0.75,0.6,0.6666666666666665,False,False
buddhist,100,88,12,7,2,86,5,0.022727272727272728,0.006254928263812166,0.07912545355267583,0.4166666666666667,0.19326031365875668,0.6804886874504503,0.7777777777777778,0.5833333333333334,0.6666666666666666,False,False
other_race_or_ethnicity,77,57,20,15,4,53,5,0.07017543859649122,0.027626420229066057,0.1670017009603369,0.25,0.11186170140766566,0.46870087761874396,0.7894736842105263,0.75,0.7692307692307692,False,False
bisexual,45,35,10,5,7,28,5,0.2,0.1004244647379863,0.3589161306566562,0.5,0.23659309051256405,0.763406909487436,0.4166666666666667,0.5,0.45454545454545453,False,False
other_religion,44,42,2,1,1,41,1,0.023809523809523808,0.004215404134432499,0.12321201573766641,0.5,0.09453120573423074,0.9054687942657693,0.5,0.5,0.5,False,False
physical_disability,16,14,2,2,2,12,0,0.14285714285714285,0.04009392127146494,0.3994137949697035,0.0,0.0,0.6576197724933468,0.5,1.0,0.6666666666666666,False,False
intellectual_or_learning_disability,15,11,4,2,0,11,2,0.0,0.0,0.25883296696803165,0.5,0.15003898915214958,0.8499610108478504,1.0,0.5,0.6666666666666666,False,False
other_sexual_orientation,2,2,0,0,0,2,0,0.0,0.0,0.6576197724933468,,,,,,,False,False
other_gender,1,1,0,0,0,1,0,0.0,0.0,0.7934506856227626,,,,,,,False,False
